ItemCode,Item,MDA,MDACode, Amount ,Numeric MDA Code,Ministry
FMOET49826004,A 2 DAY STEERING COMMITTEE MEETING ON THE IMPLEMENTATION OF EDUCATION FORCHANGE: A MINISTERIAL STRATEGIC PLAN 2017-2019,FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 6,052,500.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
FMOET45450549,NATIONAL WORKSHOP ON MEDIA AND GOOD GOVERNANCE,FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 1,869,600.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
FMOET55209535,"RETREAT FOR THE FME REPRESENTATIVES ON BOARDS OF GOVERNING COUNCIL OF FEDERALTERTIARY INSTITUTIONS AND PARASTATALS UNDER THE SUPERVISION OF THE MINISTRY TOENHANCE QUALITY REPRESENTATION OF FME IN GOVERNING BAORDS/COUNCIL OF FEDERALTERTIARY INSTITUTIONS AND PARASTATALS , II) REVIEW, PRODUCE AND DISSEMINATE THEGUIDELINES FOR FME REPRESENTATIVES",FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 15,000,000.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
FMOET66445746,IDENTIFICATION OF DEFICIENCY IN TEACHING AND LEARNING ENTERPRENEURAL SUBJECTS ATPOST BASIC LEVELS IN COLLABORATION WITH NERDC.,FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 25,000,000.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
FMOET73678673,"AWARD OF FRESH 282 SCHOLARSHIPS TO NIGERIANS TO STUDY IN COUNTRIES THAT HAVEBILATERAL EDUCATION AGREEMENT (BEA) WITH NIGERIA, AT POSTGRADUATE ANDUNDERGRADUATE LEVELS (SUPPLEMENTATION ALLOWANCE OF $500 PER MONTH, @ N310 PER$, TAKE OFF GRANTS ETC) SYNERGY WITH OTHER SCHOLARSHIP AWARDING AGENCIES",FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 86,000,000.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
FMOET35973142,"CAPACITY BUILDING OF (500) SCIENCE, TECHNICAL, VOCATIONAL, MATHEMATICS, INFORMATIONAND COMMUNICATION TECHNOLOGY (ICT) TEACHERS ON THE USAGE OF MODERN EQUIPMENTAND NEW APPROACHES OF TEACHING SCIENCE AND TECHNICAL SUBJECTS (ONGOING)",FEDERAL MINISTRY OF EDUCATION - HQTRS,0517001001," 105,158,000.00 ",517001001,FEDERAL MINISTRY OF EDUCATION
UBE15377693,SCREENING OF FEDERAL TEACHERS SCHEME PARTICIPANTS,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 15,000,000.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE10692843,VERIFICATION OF CERTIFICATE OF FTS PARTICIPANTS,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 5,671,350.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE84565620,ORIENTATION OF FTS PARTICIPANTS,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 150,003,000.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE40736229,MONITORING AND EVALUATION OF FTS PARTICIPANTS,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 10,008,000.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE81352153,OPERATION COST OF FTS PROGRAM,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 1,944,000,000.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE68488660,"MEETING WITH 36 STATES AND FCT, FTS DESK OFFICERS",UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 7,000,000.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
UBE82398917,TSANGAYA PROGRAMME,UNIVERSAL BASIC EDUCATION (UBE) COMMISSION,0517003001," 296,588,998.00 ",517003001,FEDERAL MINISTRY OF EDUCATION
WAECI06884076,FURNISHING OF SEMINAR HALL,WEST AFRICAN EXAMINATION COUNCIL (INTERNATIONAL),0517004001," 72,669,584.00 ",517004001,FEDERAL MINISTRY OF EDUCATION
JAMBR33900610,EXPANSION OF HEADQUARTERS BUILDING AND JAMB STORES BUILDING IN SIX (6)GEO-POLITICAL ZONAL OFFICES,JOINT ADMISSIONS MATRICULATION BOARD,0517005001," 51,087,904.00 ",517005001,FEDERAL MINISTRY OF EDUCATION
JAMBR10495659,ACQUISITION OF SOFTWARE & IT CONSULTING (SOFTWARE DEVELOPMENT & IMPROVEMENT),JOINT ADMISSIONS MATRICULATION BOARD,0517005001," 29,300,000.00 ",517005001,FEDERAL MINISTRY OF EDUCATION
JAMBR49833304,INSTALLATION OF NETWORKING INFRASTRUCTURE,JOINT ADMISSIONS MATRICULATION BOARD,0517005001," 50,000,000.00 ",517005001,FEDERAL MINISTRY OF EDUCATION
WAECL51483025,CONSTRUCTION OF YENOGOA OFFICE,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),0517006001," 75,000,000.00 ",517006001,FEDERAL MINISTRY OF EDUCATION
WAECL44013015,PURCHASE OF 3 SCANNERS,WEST AFRICAN EXAMINATION COUNCIL (LOCAL),0517006001," 69,376,174.00 ",517006001,FEDERAL MINISTRY OF EDUCATION
NIFEP68993523,SDG'S TRAINING OF HEAD TEACHERS AND PRINCIPALS OF SCHOOLS.,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 8,000,000.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NIFEP66031654,GIRL / CHILD EDUCATION,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 14,500,000.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NIFEP27049816,SECURITY AND EDUCATION FOR DISPLACED PEOPLE,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 10,500,000.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NIFEP99118120,CONSTRUCTION / PROVISION OF SOLAR ENERGY,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 15,522,348.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NIFEP81067954,EARLY CHILDHOOD SKILL ACQUISITION,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 16,500,000.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NIFEP66705043,E-LIBRARY AND LIBRARY BOOKS,NIGERIA INSTITUTE FOR EDUCATION PLANNERS AND ADMINISTRATION,0517007001," 10,500,000.00 ",517007001,FEDERAL MINISTRY OF EDUCATION
NLNFX12219348,CONSTRUCTION OF PROTOTYPE STATE BRANCH BUILDING IN TARABA STATE,NATIONAL LIBRARY OF NIGERIA,0517008001," 150,064,011.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX15773620,CONSTRUCTION OF NATIONAL LIBRARY STATE BRANCH PROTOTYPE BUILDING AT GOMBE,NATIONAL LIBRARY OF NIGERIA,0517008001," 158,393,637.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX07241127,CONSTRUCTION OF NATIONAL OF NIGERIA STATE BRANCH PROTOTYPE BUILDING AT KATSINA,NATIONAL LIBRARY OF NIGERIA,0517008001," 12,961,134.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX16615853,PURCHASE OF NEWSPAPERS AND PERIODICALS,NATIONAL LIBRARY OF NIGERIA,0517008001," 11,848,640.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX59170979,CONSTRUCTION OF NATIONAL OF NIGERIA STATE BRANCH PROTOTYPE BUILDING AT OSOGBO,NATIONAL LIBRARY OF NIGERIA,0517008001," 133,783,462.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX97034455,CALIM-EQUIPING AND UPDATING,NATIONAL LIBRARY OF NIGERIA,0517008001," 15,000,000.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX07537304,PURCHASE OF 200 KVA SOUND PROOF GENERATOR,NATIONAL LIBRARY OF NIGERIA,0517008001," 14,240,000.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX27025608,SENSITIZATION WORKSHOPS FOR PUBLISHERS AND AUTHORS ON THE IMPORTANCE OF LEGALDEPOSIT,NATIONAL LIBRARY OF NIGERIA,0517008001," 34,781,793.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX62494847,CONSTRUCTION OF NATIONAL LIBRARY OF NIGERIA PROTOTYPE BUILDING IN CALABAR,NATIONAL LIBRARY OF NIGERIA,0517008001," 79,196,819.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX22978317,PURCHASE OF FOREIGN REFERENCE,NATIONAL LIBRARY OF NIGERIA,0517008001," 13,572,900.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX70427260,PURCHASE OF CATALOGUING TOOLS,NATIONAL LIBRARY OF NIGERIA,0517008001," 9,576,500.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX63273757,PURCHASE OF NIGERIANA REFERENCE,NATIONAL LIBRARY OF NIGERIA,0517008001," 14,551,500.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX10015530,PURCHASE OF 500KVA SOUND PROOF GENERATOR FOR HEADQUARTER,NATIONAL LIBRARY OF NIGERIA,0517008001," 33,083,500.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX96718938,READERSHIP PROMOTION CAMPAIGN IN TWO STATE OF ALL SIX GEO POLITICAL ZONES OF THECOUNTRY,NATIONAL LIBRARY OF NIGERIA,0517008001," 64,999,999.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX98583220,CONSTRUCTION OF PROTOTYE BUILDING IN OYO,NATIONAL LIBRARY OF NIGERIA,0517008001," 260,386,911.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX10473888,PURCHASE OF FOREIGN MATERIALS,NATIONAL LIBRARY OF NIGERIA,0517008001," 68,693,830.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX32936527,PURCHASE OF NIGERIANA MATERIALS,NATIONAL LIBRARY OF NIGERIA,0517008001," 24,974,913.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX83674685,DEVELOPMENT OF NATIONAL VIRTUAL LIBRARY FOR NIGERIA,NATIONAL LIBRARY OF NIGERIA,0517008001," 358,052,535.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX43126371,COMPLETION OF NATIONAL LIBRARY PROJECT (HEAD QUARTER),NATIONAL LIBRARY OF NIGERIA,0517008001," 627,000,000.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NLNFX52757427,PURCHASE OF MONITORING AND ENFORCEMENT VEHICLES FOR LEGAL DEPOSIT,NATIONAL LIBRARY OF NIGERIA,0517008001," 27,000,000.00 ",517008001,FEDERAL MINISTRY OF EDUCATION
NECGW27521210,COMPLETION OF ADMINISTRATIVE BLOCK B,NATIONAL EXAMINATION COUNCIL,0517009001," 62,157,765.00 ",517009001,FEDERAL MINISTRY OF EDUCATION
NECGW37982543,PERIMETER FENCING OF NECO WAREHOUSE IN MINNA,NATIONAL EXAMINATION COUNCIL,0517009001," 21,872,033.00 ",517009001,FEDERAL MINISTRY OF EDUCATION
MLCOL13493136,"PURCHASE OF TEN (10) MONITORING VEHICLES TO FACILITATE SUPERVISION OF MASSLITERACY ACTIVITIES BY THE COMMISSION STAFF I.E. SIX (6) HILUX, TWO (2) TOYOTA COROLLAAND A COASTER BUS",MASS LITERACY COUNCIL,0517010001," 161,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL71931871,PURCHASE OF MOTORCYCLES FOR DISTRIBUTION TO 406 LGAS IN LINE WITH S. 3(1) ( R ) OF THEACT ESTABLISHING THE COMMISSION -ONE (1) MOTORCYCLE IN EACH OF THE 406 LGAS.,MASS LITERACY COUNCIL,0517010001," 101,601,666.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL70710862,CONSTRUCTION OF ONE (1) VOCATIONAL DEMONSTRATION HALL/ROOM INCLUDING EQUIPPINGAND FURNISHING AT KANO CENTRE,MASS LITERACY COUNCIL,0517010001," 150,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL99167243,MONITORING AND DATA COLLECTION ON NON-FORMAL EDUCATION (NFE) PROGRAMMES,MASS LITERACY COUNCIL,0517010001," 108,386,991.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL05474304,"WATER PROJECTS AT KANO CENTRE (DIGGING OF BOREHOLES, OVERHEAD TANKS AND PIPES)",MASS LITERACY COUNCIL,0517010001," 10,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL67328953,"A RESEARCH ON EVALUATION OF THE PERFORMANCE OF THIRTEEN (13) COMMUNITY LEARNINGCENTRES IN NIGERIA; IMPACT EVALUATION OF RAYL SUPPORTED LITERACY BY RADIOPROGRAMME, AND A FEASIBILITY STUDY FOR THE INTEGRATION OF WASTE TO WEALTHCOLLECTORS INTO LITERACY PROGRAMMES IN NIGERIA",MASS LITERACY COUNCIL,0517010001," 5,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL06495002,SUPPORT FOR SKILL ACQUISITION FOR VOCATIONAL AND MODEL LEARNING CENTRES TO THESTATES AND FCT (SDGS) PROCUREMENT & DISTRIBUTION OF 12 ITEMS OF VOCATIONALMATERIALS PER STATE TO 36 STATES & FCT,MASS LITERACY COUNCIL,0517010001," 79,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL69382795,"PURCHASE OF MOTOR CYCLE FOR MONITORING OF PROGRAMMES AT NMEC'S 6 ZONALOFFICES, KANO AND MINNA RESOURCE CENTRE. FOUR (4) MOTOR CYCLE TO BE DISTRIBUTEDAT EACH OF THE ZONAL OFFICES AND TWO EACH TO KANO AND MINNA",MASS LITERACY COUNCIL,0517010001," 10,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL27400477,"UPGRADING OF LIBRARY FACILITIES (BOOK MATERIALS, COMPUTERS, SHELVES, PROJECTORS,E-LEARNING RESOURCES PACKAGES ETC.)",MASS LITERACY COUNCIL,0517010001," 12,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL87695828,CONSTRUCTION OF ONE BLOCK OF THREE (3) CLASSROOMS INCLUDING THREE (3) STAFFOFFICES AND A STORE AT KANO CENTRE,MASS LITERACY COUNCIL,0517010001," 60,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL40901032,"WEBSITE UPGRADE AND ICT FACILITIES (DATABASE SOFTWARE, DOMAIN NAME SUBSCRIPTION,ACCESS SUBSCRIPTION, COMPUTERS AND ASSESSORIES, ETC. FOR HEADQUARTERS, SIX (6)ZONAL OFFICES AND 2 DEVELOPMENT CENTRES).",MASS LITERACY COUNCIL,0517010001," 20,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL97478605,"REVIEW, PRODUCTION AND DISSEMINATION OF NATIONAL POLICY ON NON-FORMAL EDUCATIONTO STAKEHOLDERS.",MASS LITERACY COUNCIL,0517010001," 25,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL88137646,DEVELOPEMENT/CRITIQUE OF INSTITUTIONAL CURRICULUM OF PROGRAMMES FOR KANOCENTER.,MASS LITERACY COUNCIL,0517010001," 30,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL84404893,MONITORING AND EVALUATION OF PROGRAMMES/PROJECTS,MASS LITERACY COUNCIL,0517010001," 50,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL12464185,CAMPAIGNS INCLUDING MEDIA CAMPAIGNS FOR LITERACY AND NON- FORMAL EDUCATIONPROGRAMMES,MASS LITERACY COUNCIL,0517010001," 53,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL76399277,PRODUCTION OF FACILITATOR'S GUIDE AND TRAINING ON ITS USAGE,MASS LITERACY COUNCIL,0517010001," 77,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL52469030,"TRAINING AND CAPACITY BUILDING FOR STAFF ON NFE FOR SUPPORT STAFF, PLANNING,RESEARCH AND STATISTICS, QUALITY ASSURANCE, ICT, ADVOCACY AND MOBILIZATION, IPSAS,IPPIS, ACCOUNTING PROCESSES, PROCUREMENT, ETC.",MASS LITERACY COUNCIL,0517010001," 75,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL03050761,"ADVOCACY, MOBILIZATION AND SENSITIZATION FOR MASS LITERACY AND NON -FORMALEDUCATION (NFE) THROUGH: STAKEHOLDERS MEETING (TWICE IN YEAR 2017), INTERNATIONALLITERACY DAY CELEBRATIONS/CAMPAIGNS (ILD) AND ADVOCACY VISITS TO 10ILLITERACYHIGH-BURDENED STATES",MASS LITERACY COUNCIL,0517010001," 85,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL96619427,SUPERVISION OF EXAMINATIONS ON NON-FORMAL EDUCATION PROGRAMMES NATIONWIDE ANDACCREDITATION OF VOCATIONAL EDUCATION/COMMUNITY LEARNING CENTRES,MASS LITERACY COUNCIL,0517010001," 31,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL40106057,"OFFICE FURNITURE AND EQUIPMENT OF THE HEADQUARTERS, SIX (6) ZONAL OFFICES ANDKANO CENTRE",MASS LITERACY COUNCIL,0517010001," 45,000,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL45222080,"PURCHASE OF LITERACY TEACHING AND LEARNING MATERIALS (LITERACY KITS) FORDISTRIBUTION TO STATES AND NGOS A LITERACY KIT CONTAIN: CENTRE REGISTERS, 2A, 2B, 2D,40 LEAVES EXERCISE BOOKS, CENTRE DIARY, LESSON PLANS, VARIOUS NFE CURRICULUM ETC.",MASS LITERACY COUNCIL,0517010001," 82,500,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL97268587,CONSTRUCTION / FURNISHING OF TWO (2) COMMUNITY LEARNING CENTRES AT JIGAWA ANDBORNO STATES,MASS LITERACY COUNCIL,0517010001," 105,099,998.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
MLCOL88191716,DIRECT SUPPORT TO 36 STATES AND FCT ON RURAL FACILITATORS’ SCHEME. TWO (2)FACILITATORS IN EACH OF THE 774 LGAS IN NIGERIA AND THE PAYMENT OF 15.000 PER MONTHFOR 12 MONTHS. THIS IS IN LINE WITH S.3(1) (R) OF THE ACT ESTABLISHING THE COMMISSION,MASS LITERACY COUNCIL,0517010001," 100,240,000.00 ",517010001,FEDERAL MINISTRY OF EDUCATION
NECYX29848998,DEVELOPMENT OF INTERACTIVE RADIO INSTRUCTION,NOMADIC EDUCATION COMMISSION,0517011001," 123,500,000.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX84240557,PROCUREMENT OF ICT AND OFFICE EQUIPMENT,NOMADIC EDUCATION COMMISSION,0517011001," 40,173,163.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX00275593,PROFESSIONAL CAPACITY DEVELOPMENT OF NOMADIC TEACHERS,NOMADIC EDUCATION COMMISSION,0517011001," 114,022,900.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX15595090,FIELD INSPECTION AND MONITORING,NOMADIC EDUCATION COMMISSION,0517011001," 35,476,790.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX84777235,PROCUREMENT OF PROJECT VEHICLES,NOMADIC EDUCATION COMMISSION,0517011001," 30,471,500.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX92107721,MONITORING OF LEARNING ACHIEVEMENT IN NOMADIC SCHOOLS,NOMADIC EDUCATION COMMISSION,0517011001," 18,873,520.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX25106337,ADAPTATION OF NOMADIC CURRICULUM,NOMADIC EDUCATION COMMISSION,0517011001," 19,063,600.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX40289546,PRODUCTION OF PUPILS' TEXTS IN 5 SUBJECT AREAS,NOMADIC EDUCATION COMMISSION,0517011001," 75,868,500.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NECYX63637538,REHABILITATION OF NOMADIC SCHOOLS IN THE NORTH EAST ZONE,NOMADIC EDUCATION COMMISSION,0517011001," 108,000,000.00 ",517011001,FEDERAL MINISTRY OF EDUCATION
NERAD85351004,REVIEW OF SENIOR SECONDARY SCHOOL CURRICULA,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 60,000,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD01440626,CONSTRUCTION OF 4TH ACADEMIC BLOCK,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 60,000,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD11497568,DEVELOPMENT OF IMPLEMENTATION GUIDELINE FOR THE 1 YEAR PRE-PRIMARY CURRICULUM,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 27,000,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD24763246,1 YEAR PRE-PRIMARY EDUCATION CURRICULUM PROJECTS,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 47,474,619.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD36968546,CONSTRUCTION OF ROAD,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 15,000,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD79714198,SUPPLY OF RESEARCH PERIODICALS,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 80,074,496.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD90176886,PROCUREMENT OF 6 PROJECT VEHICLES AND REGISTRATION,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 48,910,242.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD62328768,MONITORING OF THE PRINTING AND DISTRIBUTION OF THE HISTORY CURRICULUM ANDTEACHERS GUIDE,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 9,160,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NERAD18450853,REROOFING AND REHABILITATION OF ADMINISTRATIVE BLOCK,NATIONAL EDUCATION RESEARCH AND DEVELOPMENT COUNCIL,0517012001," 30,000,000.00 ",517012001,FEDERAL MINISTRY OF EDUCATION
NBATE35296841,PROCUREMENT OF SCANJET,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 1,000,000.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
NBATE50954648,PROCUREMENT OF VEHICLE,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 29,961,079.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
NBATE26954316,ELECTRICAL RE-WIRING,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 11,088,773.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
NBATE15848105,CONSTRUCTION OF WORKSHOPS,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 35,000,000.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
NBATE47206911,PROCUREMENT OF SCANNER,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 29,000,000.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
NBATE43908306,PROCUREMENT OF XEROX VERSANT,NATIONAL BUSINESS AND TECHNICAL EXAMINATION BOARD,0517013001," 25,000,000.00 ",517013001,FEDERAL MINISTRY OF EDUCATION
TRCON79726668,"DEVELOPMENT OF TEACHERS INFORMATION SYSTEM DATABASE: DATA COLLECTION,COLLATION AND ANALYSIS",TEACHERS REGISTRATION COUNCIL OF NIGERIA,0517014001," 4,302,520.00 ",517014001,FEDERAL MINISTRY OF EDUCATION
TRCON85953965,PURCHASE OF OFFICE FURNITURE AND EQUIPMENT FOR HEADQUARTERS AND STATE OFFICES,TEACHERS REGISTRATION COUNCIL OF NIGERIA,0517014001," 15,747,750.00 ",517014001,FEDERAL MINISTRY OF EDUCATION
TRCON89373221,CONSTRUCTION TRCN HEADQURTERS OFFICE BUILDING COMPLEX ABUJA,TEACHERS REGISTRATION COUNCIL OF NIGERIA,0517014001," 69,215,221.00 ",517014001,FEDERAL MINISTRY OF EDUCATION
TRCON79327996,PROCUREMENT OF PROJECT VEHICLES,TEACHERS REGISTRATION COUNCIL OF NIGERIA,0517014001," 16,500,000.00 ",517014001,FEDERAL MINISTRY OF EDUCATION
TRCON56667640,"ICT INFRASTRUCTURE FOR THE IMPLEMENTATION OF E-REGISTRATION, BACK TO END SOLUTIONTO CAPTURE DATA FROM THE INTERNET FOR HEADQUARTERS, AND FCT OFFICES.",TEACHERS REGISTRATION COUNCIL OF NIGERIA,0517014001," 24,999,999.00 ",517014001,FEDERAL MINISTRY OF EDUCATION
CRCON37015574,ACCREDITATION OF FORMAL AND NON FORMAL INFORMATION TECHNOLOGY TRAININGINSTITUTIONS,COMPUTER REGISTRATION COUNCIL OF NIGERIA,0517015001," 522,348.00 ",517015001,FEDERAL MINISTRY OF EDUCATION
CRCON63708869,OFFICE FURNITURE AND FITTINGS FOR CENTRE OF EXCELLENCE,COMPUTER REGISTRATION COUNCIL OF NIGERIA,0517015001," 2,500,000.00 ",517015001,FEDERAL MINISTRY OF EDUCATION
CRCON33840232,PROCUREMENT OF UTILITY VEHICLES,COMPUTER REGISTRATION COUNCIL OF NIGERIA,0517015001," 20,000,000.00 ",517015001,FEDERAL MINISTRY OF EDUCATION
CRCON80283937,CONSTRUCTION OF CENTRE OF EXCELLENCE BUILDING,COMPUTER REGISTRATION COUNCIL OF NIGERIA,0517015001," 20,000,000.00 ",517015001,FEDERAL MINISTRY OF EDUCATION
CRCON21593446,CONTROL OF GULLY EROSION,COMPUTER REGISTRATION COUNCIL OF NIGERIA,0517015001," 2,500,000.00 ",517015001,FEDERAL MINISTRY OF EDUCATION
NCFCE61715762,ACCREDITATION OF NCE PROGRAMMES IN COLLEGES OF EDUCATION AND OTHE NCEAWARDING INSTITUTIONS,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT,0517016001," 150,000,000.00 ",517016001,FEDERAL MINISTRY OF EDUCATION
NCFCE94012859,PURCHASING OF OFFICE FURNITURE AND EQUIPMENT,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT,0517016001," 25,774,476.00 ",517016001,FEDERAL MINISTRY OF EDUCATION
NCFCE78460622,RESEARCH ON TRACER STUDY OF NCE GRADUATES BETWEEN 2003 - 2015,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT,0517016001," 7,000,000.00 ",517016001,FEDERAL MINISTRY OF EDUCATION
NCFCE76257647,MONITORING AND ACCREDITATION OF NTI STUDY CENTRES PROGRAMMES NATIONWIDE,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT,0517016001," 40,002,000.00 ",517016001,FEDERAL MINISTRY OF EDUCATION
NCFCE06046567,REVIEW OF 2012 NCE MINIMUM STANDARDS,NATIONAL COMMISSION FOR COLLEGE EDUCATION SECRETARIAT,0517016001," 25,000,000.00 ",517016001,FEDERAL MINISTRY OF EDUCATION
